McMahon_6-27-18
Element	Method	Eval Date	Mass coefficient.	Mg	Mg	Mg	Mg	Al	Al	Al	Al	Si	Si	Si	Si	P	P	P	P	S	S	S	S	Cl	Cl	Cl	Cl	K	K	K	K	Ca	Ca	Ca	Ca	Ti	Ti	Ti	Ti	Mn	Mn	Mn	Mn	Fe	Fe	Fe	Fe	Cu	Cu	Cu	Cu	Zn	Zn	Zn	Zn	Sr	Sr	Sr	Sr	Zr	Zr	Zr	Zr	Nb	Nb	Nb	Nb	Mo	Mo	Mo	Mo	Pb	Pb	Pb	Pb	
Dimension			cm²/g	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	
Vg.N.A.1.40-60.16	TQ Powders	7/6/2018 3:53:29 PM	14.1854	< 0.0020	(0.0)	4.7739	0.0020	19.71	0.05	979.5635	0.0026	9.945	0.024	954.7359	0.0022	< 0.00030	(0.0)	7.6699	0.00030	0.06748	0.00094	28.7038	0.00066	0.00394	0.00029	4.5824	0.00070	0.01313	0.00023	38.5695	0.00028	0.00263	0.00005	41.1476	0.00018	10950	10	12023.3349	0.1	144.4	0.6	522.5255	0.4	102200	100	66849.4623	0.1	7.0	0.9	8.2218	1.3	28.0	0.7	46.8021	0.9	8.6	0.2	70.1134	0.4	1001	3	1401.2458	0.1	59.8	0.7	84.0726	1.0	7.5	0.6	16.1544	1.6	17.3	0.8	32.4956	0.9	
BO.P.4.60-100.04	TQ Powders	7/6/2018 4:08:10 PM	12.8086	0.0382	0.0016	5.2978	0.013	17.82	0.04	917.8660	0.0020	17.22	0.03	1701.8560	0.00067	0.01205	0.00048	6.3752	0.0018	0.03884	0.00074	15.4709	0.00066	0.00126	0.00015	2.4377	0.00065	0.01583	0.00025	43.1206	0.00029	0.00100	0.00003	24.3469	0.00019	10160	10	10337.2545	0.1	95.2	0.5	321.6035	0.4	76350	70	48042.2914	0.1	23.9	0.9	31.1673	1.1	25.0	0.6	46.0161	0.8	4.6	0.2	42.3760	0.3	455.5	1.7	705.0447	0.1	30.7	0.5	48.4176	0.9	4.4	0.4	11.3466	1.2	5.9	0.5	12.4587	0.8	
BO.P.2.20-40.04	TQ Powders	7/6/2018 4:22:51 PM	12.4737	< 0.013	(0.0031)	4.8347	0.013	17.40	0.04	869.7264	0.0020	17.88	0.03	1729.7975	0.00009	0.01129	0.00040	7.2714	0.0018	0.03113	0.00068	12.2366	0.00067	0.00124	0.00015	2.4085	0.00064	0.01787	0.00026	47.6652	0.00028	0.00241	0.00005	28.6429	0.00019	9702	10	9703.0508	0.1	100.2	0.5	334.0281	0.4	70230	60	43423.7978	0.1	21.3	0.8	28.2236	1.1	25.7	0.6	48.2836	0.8	4.5	0.2	42.3085	0.3	564.8	1.8	883.4248	0.1	29.4	0.5	47.2121	0.9	3.7	0.4	10.1502	1.3	8.4	0.5	17.8177	0.7	
BO.P.3.20-40.04	TQ Powders	7/6/2018 4:37:34 PM	12.8098	0.01383	0.00059	4.9659	0.013	17.91	0.04	867.5137	0.0020	18.11	0.03	1693.2528	0.00020	0.01248	0.00049	6.3707	0.0018	0.03170	0.00070	12.0670	0.00068	0.00083	0.00011	2.1001	0.00066	0.01681	0.00026	43.5869	0.00028	0.00198	0.00005	26.3778	0.00019	9732	10	9457.8771	0.1	94.6	0.5	306.5929	0.4	71850	70	43181.6773	0.1	23.5	0.8	30.2837	1.1	25.0	0.6	45.8453	0.7	4.8	0.2	43.3645	0.3	464.7	1.7	708.7354	0.1	28.9	0.5	45.3431	0.9	4.2	0.4	10.9020	1.2	7.2	0.5	14.8599	0.7	
BO.E.2.40-60.04	TQ Powders	7/6/2018 4:52:14 PM	12.6587	0.0395	0.0016	5.3118	0.013	18.11	0.04	925.9083	0.0018	17.98	0.03	1754.3198	0.00029	0.01323	0.00050	6.6902	0.0018	0.03236	0.00070	12.7355	0.00067	< 0.00066	(0.00054)	1.9100	0.00065	0.01518	0.00025	40.6075	0.00029	0.00058	0.00002	21.1985	0.00019	10070	10	10057.1288	0.1	99.5	0.5	330.3499	0.4	72610	70	45060.1518	0.1	22.3	0.9	29.3516	1.1	24.1	0.6	44.9797	0.8	4.8	0.2	44.5880	0.3	466.9	1.7	728.5422	0.1	30.8	0.5	49.3462	0.9	4.6	0.4	11.9380	1.2	8.3	0.5	17.4651	0.7	
BO.E.1.20-40.04	TQ Powders	7/6/2018 5:06:58 PM	12.2870	0.01996	0.00083	5.0473	0.013	17.80	0.04	887.9172	0.0018	18.15	0.03	1740.0660	0.00001	0.01360	0.00047	7.2914	0.0017	0.03223	0.00068	12.5520	0.00065	0.00078	0.00010	2.0763	0.00064	0.01654	0.00025	43.7399	0.00028	0.00067	0.00002	19.8427	0.00019	9673	10	9583.3902	0.1	93.8	0.5	309.8200	0.4	66630	60	40950.5504	0.1	20.3	0.8	27.2471	1.0	23.1	0.5	44.0531	0.7	4.1	0.2	39.2514	0.3	519.9	1.8	823.2536	0.1	29.3	0.5	47.6596	0.9	4.4	0.4	11.6240	1.2	8.2	0.5	17.5812	0.7	
BO.E.2.20-40.04	TQ Powders	7/6/2018 5:21:39 PM	12.6728	0.0298	0.0012	5.1669	0.013	18.01	0.04	880.8527	0.0019	18.29	0.03	1721.1877	0.00001	0.01535	0.00055	7.0470	0.0018	0.03215	0.00070	12.2735	0.00067	0.00118	0.00014	2.3432	0.00065	0.01608	0.00026	41.8208	0.00029	0.00093	0.00003	21.4464	0.00020	9922	10	9656.8501	0.1	96.6	0.5	313.4572	0.4	70060	60	42249.2509	0.1	20.6	0.8	26.9159	1.1	25.3	0.6	46.8275	0.7	4.7	0.2	43.3785	0.3	479.6	1.7	739.9595	0.1	29.0	0.5	45.9994	0.9	3.8	0.4	10.2724	1.2	7.1	0.5	14.8177	0.7	
BO.E.4.20-40.04	TQ Powders	7/6/2018 5:36:19 PM	12.4621	0.0268	0.0011	5.1447	0.013	17.36	0.04	888.4394	0.0020	17.32	0.03	1710.4166	0.00050	0.01133	0.00041	7.1160	0.0017	0.03302	0.00070	13.2464	0.00066	0.00215	0.00020	3.0811	0.00064	0.01540	0.00025	42.0142	0.00028	< 0.0010	(0.0)	17.6817	0.00100	9880	10	10082.8808	0.1	91.9	0.5	311.8254	0.4	71890	70	45326.6154	0.1	19.6	0.8	26.1056	1.1	22.8	0.6	43.0191	0.8	4.3	0.2	40.1321	0.3	539.2	1.8	849.3539	0.1	29.4	0.5	47.6208	0.9	4.9	0.4	12.5779	1.3	8.7	0.5	18.5885	0.7	
BO.E.1.40-60.04	TQ Powders	7/6/2018 5:51:02 PM	12.6732	0.0414	0.0017	5.3240	0.013	18.10	0.04	907.2338	0.0019	17.90	0.03	1722.2072	0.00029	0.01250	0.00048	6.5711	0.0018	0.03339	0.00070	13.0468	0.00067	0.00202	0.00019	2.9499	0.00065	0.01536	0.00025	40.7865	0.00029	< 0.0010	(0.0)	14.5064	0.00100	10090	10	10014.0199	0.1	98.6	0.5	325.6803	0.4	71980	70	44248.2557	0.1	21.2	0.9	27.8336	1.1	24.7	0.6	45.9274	0.8	4.4	0.2	40.5329	0.3	472.5	1.7	733.4309	0.1	29.1	0.5	46.5106	0.9	4.9	0.4	12.3323	1.2	8.9	0.5	18.6992	0.7	
BO.E.3.40-60.04	TQ Powders	7/6/2018 6:05:43 PM	12.7836	0.0332	0.0014	5.2211	0.013	17.79	0.04	895.6129	0.0020	17.37	0.03	1686.1402	0.00063	0.01025	0.00041	6.3896	0.0018	0.03571	0.00072	14.1040	0.00066	< 0.00066	(0.00036)	1.7830	0.00065	0.01500	0.00025	40.3657	0.00029	< 0.0010	(0.0)	15.3719	0.00100	10260	10	10314.6990	0.1	98.5	0.5	329.0800	0.4	74850	70	46417.8788	0.1	21.8	0.9	28.2734	1.1	24.8	0.6	45.7144	0.8	4.5	0.2	41.0408	0.3	496.7	1.7	765.3398	0.1	30.7	0.5	48.5628	0.9	3.3	0.3	9.3229	1.2	9.1	0.5	18.9262	0.8	
BO.E.4.40-60.04	TQ Powders	7/6/2018 6:20:25 PM	12.8957	< 0.0020	(0.0)	4.0052	0.0020	17.72	0.04	883.3473	0.0021	17.30	0.03	1667.8837	0.00068	0.00952	0.00038	6.2924	0.0018	0.03055	0.00069	12.0370	0.00068	0.00200	0.00019	2.9523	0.00065	0.01435	0.00025	38.5133	0.00029	< 0.0010	(0.0)	14.8128	0.00100	10120	10	10149.4160	0.1	90.8	0.5	302.8050	0.4	76070	70	46968.3280	0.1	22.6	0.9	29.1344	1.1	24.4	0.6	44.4776	0.8	4.2	0.2	38.0926	0.3	506.0	1.8	771.3071	0.1	31.0	0.5	48.4942	0.9	3.8	0.4	10.1948	1.3	8.9	0.5	18.3111	0.8	
BO.P.4.20-40.04	TQ Powders	7/6/2018 6:35:07 PM	12.4019	0.02014	0.00084	5.0507	0.013	17.43	0.04	869.4266	0.0019	17.69	0.03	1708.0463	0.00015	0.01847	0.00067	7.0519	0.0017	0.03259	0.00069	12.8236	0.00065	0.00262	0.00022	3.3906	0.00064	0.01777	0.00026	47.4784	0.00028	0.00234	0.00005	28.2119	0.00019	9682	10	9705.0070	0.1	91.0	0.5	303.9783	0.4	69510	60	43040.0276	0.1	20.4	0.8	27.2364	1.1	22.6	0.6	42.6507	0.8	4.0	0.2	37.8790	0.3	405.2	1.6	637.3402	0.3	28.4	0.5	45.8939	0.9	3.0	0.3	8.8561	1.1	8.4	0.5	17.9744	0.7	
BO.P.1.40-60.04	TQ Powders	7/9/2018 9:45:59 AM	12.6653	0.0419	0.0017	5.3305	0.013	17.81	0.04	895.9495	0.0019	17.68	0.03	1712.2538	0.00047	0.01932	0.00069	7.2492	0.0018	0.03139	0.00069	12.3207	0.00067	0.00067	0.00010	2.0074	0.00065	0.01686	0.00026	45.0715	0.00029	0.01829	0.00017	100.0601	0.00019	10060	10	10062.3910	0.1	99.8	0.5	332.0177	0.4	72740	70	44974.4114	0.1	20.2	0.9	26.4806	1.1	26.9	0.6	49.8586	0.8	5.3	0.2	48.8873	0.3	412.5	1.6	641.5903	0.2	29.7	0.5	47.3759	0.9	3.1	0.3	9.0303	1.1	6.6	0.5	13.9350	0.8	
BO.P.3.40-60.04	TQ Powders	7/9/2018 10:00:41 AM	12.7501	< 0.0020	(0.0)	3.8797	0.0020	17.54	0.04	884.6241	0.0020	17.56	0.03	1711.8636	0.00055	0.01299	0.00049	6.8135	0.0018	0.03430	0.00071	13.5487	0.00066	< 0.00065	(0.00055)	1.9167	0.00065	0.01667	0.00025	44.8537	0.00028	0.00133	0.00003	25.0531	0.00019	9964	10	10033.3927	0.1	96.4	0.5	322.7966	0.4	74490	70	46301.8323	0.1	23.5	0.9	30.6286	1.1	25.5	0.6	47.1386	0.8	4.7	0.2	43.0349	0.3	488.5	1.7	754.8200	0.1	31.3	0.5	49.4114	0.9	4.2	0.4	10.9617	1.2	8.0	0.5	16.7275	0.8	
BO.P.4.40-60.04	TQ Powders	7/9/2018 10:15:22 AM	12.6597	0.02263	0.00096	5.0915	0.013	17.71	0.04	905.8787	0.0019	17.55	0.03	1724.3579	0.00052	0.01535	0.00059	6.7293	0.0018	0.03201	0.00069	12.7608	0.00067	0.00103	0.00013	2.2716	0.00065	0.01643	0.00026	44.4222	0.00029	0.00124	0.00003	24.6809	0.00019	9987	11	10102.1319	0.1	95.6	0.5	321.3563	0.4	73870	70	46238.6167	0.1	20.9	0.9	27.5032	1.1	24.4	0.6	45.3170	0.8	4.6	0.2	42.8266	0.3	428.2	1.6	668.3118	0.1	30.4	0.5	48.6173	0.9	4.2	0.3	11.1228	1.2	9.4	0.5	19.8279	0.7	
BO.P.2.40-60.04	TQ Powders	7/9/2018 10:30:03 AM	12.4971	0.0512	0.0020	5.4526	0.013	17.75	0.04	895.1029	0.0019	17.76	0.03	1722.3691	0.00028	0.01216	0.00045	6.9092	0.0018	0.03014	0.00067	11.8928	0.00067	0.00240	0.00021	3.2307	0.00065	0.01625	0.00026	43.4984	0.00028	0.00060	0.00002	20.7400	0.00019	9952	10	9967.1247	0.1	99.3	0.5	330.8203	0.4	70600	60	43773.3489	0.1	21.4	0.8	28.4475	1.1	26.2	0.6	49.2174	0.7	4.4	0.2	41.4186	0.3	507.9	1.7	796.5297	0.1	29.8	0.5	47.8278	0.9	3.5	0.3	9.8201	1.2	8.8	0.5	18.6417	0.7	
BO.P.1.60-100.04	TQ Powders	7/9/2018 10:44:43 AM	12.7019	0.0470	0.0019	5.3976	0.013	18.09	0.04	910.3607	0.0019	17.65	0.03	1702.8984	0.00049	0.01042	0.00039	6.7966	0.0018	0.04058	0.00075	15.8103	0.00065	0.00109	0.00013	2.3021	0.00065	0.01605	0.00026	42.8036	0.00029	0.00233	0.00005	28.8764	0.00020	10140	10	10108.9394	0.1	97.7	0.5	323.9330	0.4	72810	70	44920.9279	0.1	21.1	0.9	27.5904	1.1	25.2	0.6	46.6685	0.8	4.9	0.2	45.2498	0.3	535.0	1.8	829.9710	0.1	31.8	0.5	50.3755	0.9	4.3	0.4	11.3181	1.3	5.4	0.6	11.3496	0.8	
BO.P.2.60-100.04	TQ Powders	7/9/2018 10:59:27 AM	13.0166	0.02255	0.00096	5.0702	0.014	18.69	0.04	899.6983	0.0020	18.05	0.03	1680.3254	0.00054	0.01159	0.00044	6.5684	0.0018	0.03753	0.00074	14.2638	0.00067	0.00267	0.00022	3.3637	0.00066	0.01599	0.00026	41.4750	0.00029	< 0.0010	(0.0)	18.4727	0.00100	10280	10	9976.8832	0.1	97.8	0.6	315.9084	0.4	74700	70	44703.6031	0.1	22.7	0.9	28.8725	1.1	26.3	0.6	47.4287	0.8	4.6	0.2	40.7833	0.3	508.7	1.8	767.2877	0.1	30.3	0.5	47.1620	0.9	3.9	0.4	10.2614	1.3	8.2	0.5	16.6804	0.8	
BO.P.3.60-100.04	TQ Powders	7/9/2018 11:14:08 AM	13.5299	< 0.022	(0.011)	4.8925	0.021	24.44	0.06	857.9888	0.0031	20.34	0.04	1598.9848	0.00086	0.00829	0.00034	5.8991	0.0022	0.04294	0.00081	15.4737	0.00077	0.00125	0.00014	2.3463	0.00078	0.01561	0.00026	39.3306	0.00033	0.00077	0.00002	21.2896	0.00022	9975	10	9604.0507	0.1	91.9	0.5	300.4301	0.4	79140	70	43716.1468	0.1	21.4	0.8	27.7521	1.2	22.8	0.6	42.3670	0.8	4.0	0.2	36.0343	0.4	532.5	1.9	764.2857	0.1	31.2	0.6	45.8336	1.1	3.4	0.4	9.0954	1.5	8.5	0.5	16.7010	0.9	
BO.E.1.60-100.04	TQ Powders	7/9/2018 11:28:49 AM	12.7794	0.0385	0.0016	5.2821	0.013	17.68	0.04	882.1341	0.0020	17.12	0.03	1653.1107	0.00067	0.01117	0.00044	6.3889	0.0018	0.03395	0.00070	13.4021	0.00067	0.00120	0.00014	2.3874	0.00065	0.01518	0.00025	40.8630	0.00029	< 0.0010	(0.0)	18.5263	0.00100	10030	10	10096.7300	0.1	96.8	0.5	324.1738	0.4	75050	70	46527.8196	0.1	23.1	0.9	29.9558	1.1	25.5	0.6	46.8417	0.8	5.1	0.2	45.9831	0.3	480.5	1.7	738.4193	0.1	33.1	0.6	52.0854	0.9	3.9	0.4	10.5177	1.2	8.4	0.6	17.3765	0.8	
BO.E.2.60-100.04	TQ Powders	7/9/2018 11:43:29 AM	13.1621	0.0391	0.0016	5.2808	0.013	18.31	0.04	898.3181	0.0020	17.59	0.03	1665.9158	0.00070	0.01075	0.00042	6.5334	0.0018	0.03620	0.00074	13.9848	0.00068	< 0.00067	(0.00047)	1.8504	0.00066	0.01488	0.00025	39.2158	0.00030	< 0.0010	(0.0)	13.2575	0.00100	10380	10	10211.2200	0.1	98.4	0.5	321.9344	0.4	77830	70	47198.6786	0.1	24.2	0.9	30.5481	1.1	25.5	0.6	45.6252	0.8	4.9	0.2	43.3161	0.3	520.8	1.8	781.6311	0.1	31.9	0.6	49.1925	0.9	5.8	0.4	13.8365	1.3	9.2	0.5	18.6902	0.8	
BO.E.3.60-100.04	TQ Powders	7/9/2018 11:58:11 AM	12.4548	0.0327	0.0014	5.2192	0.013	17.65	0.04	900.2634	0.0019	17.12	0.03	1679.8237	0.00056	0.00722	0.00028	6.4203	0.0017	0.03842	0.00073	15.3563	0.00064	0.00083	0.00011	2.1295	0.00064	0.01347	0.00024	36.7879	0.00029	< 0.0010	(0.0)	12.1590	0.00100	10010	10	10194.9256	0.1	92.5	0.5	313.2800	0.4	71530	60	45006.0393	0.1	21.5	0.8	28.7012	1.0	24.3	0.6	45.9328	0.7	4.2	0.2	39.0972	0.3	544.4	1.8	856.1986	0.1	28.5	0.5	46.2470	0.9	4.4	0.4	11.5468	1.3	8.7	0.5	18.6449	0.7	
BO.E.4.60-100.04	TQ Powders	7/9/2018 12:12:51 PM	12.9352	0.02263	0.00095	5.0798	0.013	18.22	0.04	896.2496	0.0020	17.63	0.03	1669.1117	0.00060	0.01392	0.00056	6.1941	0.0018	0.03811	0.00074	14.7124	0.00066	< 0.00066	(0.00049)	1.8643	0.00065	0.01407	0.00025	37.0903	0.00029	< 0.0010	(0.0)	15.4934	0.00100	9978	11	9825.0420	0.1	88.2	0.5	289.0902	0.4	75070	70	45666.9611	0.1	22.6	0.9	28.9742	1.1	22.8	0.6	41.4535	0.8	4.5	0.2	40.3989	0.3	416.7	1.6	634.0213	0.3	29.3	0.5	45.8995	0.9	4.2	0.3	10.8224	1.2	8.9	0.5	18.3607	0.8	
BO.E.3.20-40.16	TQ Powders	7/9/2018 12:27:34 PM	12.3019	0.0557	0.0022	5.5166	0.013	17.89	0.04	908.7514	0.0017	18.25	0.03	1774.3275	0.00001	0.01945	0.00066	7.6033	0.0017	0.03279	0.00069	12.8744	0.00065	0.00170	0.00018	2.7285	0.00064	0.01836	0.00027	48.8340	0.00028	0.00673	0.00011	47.0563	0.00019	9812	10	9776.9532	0.1	101.0	0.5	335.1277	0.4	67330	60	41716.3594	0.1	20.6	0.8	27.8115	1.0	25.3	0.6	48.3742	0.7	5.2	0.2	49.4516	0.3	438.9	1.6	700.1867	0.1	29.6	0.5	48.2655	0.9	4.7	0.4	12.1204	1.2	8.5	0.5	18.4878	0.7	
BO.E.2.20-40.16	TQ Powders	7/9/2018 12:51:25 PM	12.3606	0.0546	0.0022	5.5093	0.013	17.28	0.04	888.4172	0.0020	17.47	0.03	1730.9154	0.00045	0.02048	0.00074	7.1589	0.0017	0.03619	0.00071	14.4880	0.00065	0.00122	0.00015	2.4123	0.00065	0.01642	0.00026	44.8232	0.00028	0.00660	0.00010	48.3765	0.00019	9931	10	10141.2069	0.1	91.7	0.5	311.3070	0.4	70530	60	44546.2875	0.1	20.2	0.8	27.0814	1.1	21.1	0.6	40.1351	0.7	4.6	0.2	43.8281	0.3	365.9	1.5	581.6793	0.4	27.5	0.5	44.8721	0.9	3.6	0.3	10.1398	1.1	7.2	0.5	15.5698	0.7	
BO.E.4.20-40.16	TQ Powders	7/9/2018 1:06:08 PM	12.8036	< 0.013	(0.0094)	4.9164	0.013	18.16	0.04	905.3647	0.0019	17.93	0.03	1717.5548	0.00041	0.01699	0.00061	7.2437	0.0018	0.03604	0.00073	13.9711	0.00067	0.00294	0.00023	3.5900	0.00066	0.01652	0.00026	43.6590	0.00029	0.01582	0.00016	88.7303	0.00019	9915	10	9800.1284	0.1	88.3	0.5	290.3961	0.4	73610	70	45060.0390	0.1	18.9	0.9	24.5322	1.1	31.6	0.6	58.1040	0.8	4.3	0.2	39.5802	0.3	464.6	1.7	715.2825	0.1	28.1	0.5	44.3484	0.9	3.7	0.3	10.0207	1.2	7.1	0.5	14.8460	0.8	
BO.E.1.40-60.16	TQ Powders	7/9/2018 1:20:51 PM	13.5990	0.0352	0.0015	5.0913	0.022	24.36	0.06	837.8013	0.0033	20.51	0.04	1592.9612	0.00088	0.02185	0.00080	6.8526	0.0022	0.03741	0.00077	13.4847	0.00080	0.00129	0.00015	2.3706	0.00079	0.01633	0.00026	41.0736	0.00034	0.00835	0.00012	52.8778	0.00022	9665	10	9316.3210	0.1	87.9	0.5	288.4540	0.4	77640	70	42724.5927	0.1	21.1	0.8	27.5896	1.2	20.4	0.5	38.4437	0.8	4.5	0.2	41.0590	0.4	392.2	1.6	565.9606	0.4	27.5	0.5	40.9802	1.1	2.5	0.3	7.4552	1.4	9.3	0.5	18.3930	0.8	
BO.E.1.20-40.16	TQ Powders	7/9/2018 1:35:35 PM	12.3055	0.02010	0.00086	5.0597	0.013	17.16	0.04	890.4736	0.0019	17.29	0.03	1729.5712	0.00041	0.01884	0.00069	7.1430	0.0017	0.03379	0.00070	13.6412	0.00064	0.00103	0.00013	2.2783	0.00064	0.01682	0.00025	46.2872	0.00028	0.00765	0.00011	54.2326	0.00019	9651	10	9943.6699	0.1	93.8	0.5	321.6327	0.4	70860	60	45185.8027	0.1	20.8	0.8	28.1050	1.1	21.5	0.6	41.0346	0.8	4.6	0.2	44.0697	0.3	390.4	1.5	623.1813	0.3	27.7	0.5	45.7067	0.9	3.8	0.3	10.4692	1.1	6.4	0.5	13.8007	0.7	
BO.E.4.60-100.16	TQ Powders	7/9/2018 1:50:17 PM	12.7450	0.0333	0.0014	5.2128	0.013	17.91	0.04	887.8499	0.0020	17.33	0.03	1659.3849	0.00062	0.01382	0.00055	6.3284	0.0018	0.03984	0.00075	15.6066	0.00065	0.00245	0.00021	3.2651	0.00065	0.01381	0.00024	36.9070	0.00028	0.00047	0.00001	20.8764	0.00019	9809	10	9793.5437	0.1	86.3	0.5	287.0904	0.4	73880	70	45507.7626	0.1	21.1	0.9	27.4568	1.1	22.9	0.6	42.2204	0.8	4.3	0.2	38.8238	0.3	424.0	1.6	653.0866	0.1	28.4	0.5	45.2030	0.9	3.6	0.3	9.9425	1.2	10.3	0.5	21.3267	0.8	
BO.E.3.60-100.16	TQ Powders	7/9/2018 2:04:49 PM	12.9379	< 0.0020	(0.0)	4.1174	0.0020	24.36	0.06	878.1757	0.0025	21.17	0.04	1696.1767	0.00001	0.01068	0.00038	6.9554	0.0021	0.03815	0.00074	13.8902	0.00073	0.00075	0.00010	2.0242	0.00075	0.01428	0.00025	36.2385	0.00033	0.00099	0.00003	19.9778	0.00022	9702	10	9392.3134	0.1	94.2	0.5	309.7309	0.4	68190	60	38199.8017	0.1	19.2	0.8	26.0891	1.1	24.2	0.5	47.3413	0.7	4.6	0.2	43.6704	0.3	582.9	1.9	874.8765	0.1	31.4	0.6	48.0287	1.1	3.2	0.4	9.0551	1.5	8.1	0.5	16.7270	0.8	
BO.E.2.60-100.16	TQ Powders	7/9/2018 2:19:33 PM	13.2622	0.0328	0.0013	5.2647	0.012	15.96	0.04	883.0051	0.0017	17.13	0.03	1671.0210	0.00047	0.01751	0.00069	6.3106	0.0018	0.03904	0.00075	14.9488	0.00065	0.00101	0.00012	2.2221	0.00065	0.01333	0.00024	34.5932	0.00028	0.00133	0.00003	23.8986	0.00019	10100	10	9709.2538	0.1	85.7	0.5	273.4013	0.4	71920	70	44092.7724	0.1	22.2	0.8	28.4170	1.1	19.9	0.5	35.9833	0.7	4.6	0.2	42.1012	0.3	354.5	1.5	552.0984	0.4	26.6	0.5	42.6773	0.9	2.5	0.3	7.8447	1.1	8.9	0.5	18.6409	0.7	
BO.E.1.60-100.16	TQ Powders	7/9/2018 2:34:15 PM	12.6009	0.01464	0.00064	4.9889	0.013	17.43	0.04	901.8236	0.0020	17.00	0.03	1694.1931	0.00064	0.01278	0.00050	6.4739	0.0017	0.03712	0.00072	15.0096	0.00065	0.00258	0.00022	3.4114	0.00064	0.01351	0.00024	37.2936	0.00028	0.00267	0.00006	31.8573	0.00019	9962	10	10253.8238	0.1	88.3	0.5	301.9861	0.4	74750	70	47518.8266	0.1	22.7	0.9	30.0101	1.1	22.8	0.6	42.7162	0.7	4.5	0.2	41.5599	0.3	442.9	1.6	694.3946	0.1	29.8	0.5	47.9521	0.9	4.5	0.4	11.6291	1.2	9.3	0.5	19.6029	0.7	
BO.E.4.40-60.16	TQ Powders	7/9/2018 2:48:59 PM	12.6214	< 0.013	(0.011)	4.9352	0.013	17.55	0.04	892.7939	0.0018	18.39	0.03	1752.2198	0.00001	0.01739	0.00066	6.6037	0.0018	0.03857	0.00074	14.6798	0.00065	0.00193	0.00019	2.8541	0.00066	0.01442	0.00025	37.3435	0.00029	0.00097	0.00003	21.5969	0.00019	9720	10	9388.4463	0.1	88.0	0.5	283.3365	0.4	67690	60	41002.5529	0.1	19.8	0.8	26.0738	1.1	20.7	0.5	38.5794	0.7	3.8	0.2	35.2676	0.3	387.5	1.5	608.5932	0.2	27.0	0.5	43.7651	0.9	5.4	0.4	13.4662	1.1	7.9	0.5	16.7194	0.7	
BO.E.3.40-60.16	TQ Powders	7/9/2018 3:03:42 PM	12.7664	< 0.013	(0.0092)	4.9087	0.013	18.13	0.04	883.5358	0.0020	17.77	0.03	1674.2886	0.00046	0.01427	0.00053	6.7969	0.0018	0.03541	0.00072	13.6536	0.00066	0.00340	0.00025	3.8925	0.00065	0.01689	0.00026	44.3043	0.00029	0.00681	0.00010	47.8241	0.00020	10130	10	9956.6370	0.1	105.5	0.6	344.8674	0.4	72210	70	43743.6798	0.1	20.8	0.9	26.9067	1.1	26.0	0.6	47.8164	0.7	5.5	0.2	49.9850	0.3	472.4	1.7	724.2436	0.1	30.4	0.5	47.9075	0.9	4.5	0.4	11.5614	1.2	9.0	0.5	18.6205	0.7	
BO.E.2.40-60.16	TQ Powders	7/9/2018 3:18:24 PM	12.2860	0.02120	0.00091	5.0763	0.013	17.40	0.04	902.5840	0.0019	17.72	0.03	1763.1757	0.00001	0.02033	0.00072	7.3210	0.0017	0.03843	0.00073	15.4267	0.00063	0.00186	0.00018	2.8704	0.00064	0.01613	0.00025	43.9802	0.00028	0.00580	0.00009	44.5639	0.00019	9584	10	9778.1583	0.1	86.8	0.5	295.0313	0.4	69630	60	44109.3344	0.1	18.4	0.9	24.8343	1.1	18.6	0.6	35.6959	0.8	4.8	0.2	45.9488	0.3	383.3	1.5	614.1400	0.3	28.0	0.5	46.0515	0.9	4.0	0.3	10.9218	1.1	9.4	0.5	20.4112	0.8	
It.N.1.40-60.16	TQ Powders	7/9/2018 3:33:09 PM	10.6540	0.0843	0.0030	6.0177	0.011	23.07	0.04	1287.8654	0.00001	10.67	0.02	1044.5562	0.0013	0.01164	0.00032	9.1175	0.0014	0.02340	0.00055	10.3430	0.00057	0.00487	0.00026	5.3826	0.00056	0.02322	0.00030	68.8716	0.00031	0.00090	0.00003	19.9917	0.00021	14730	10	16325.9930	0.1	74.5	0.5	268.4391	0.4	52000	50	35186.4322	0.1	2.7	0.7	4.1207	1.0	21.8	0.5	48.0748	0.7	18.8	0.2	205.4747	0.3	631.5	1.8	1141.8644	0.1	58.2	0.6	103.4150	0.9	6.0	0.4	16.2790	1.2	7.8	0.7	19.6433	0.7	
