McMahon_6-27-18
Element	Method	Eval Date	Mass coefficient.	Mg	Mg	Mg	Mg	Al	Al	Al	Al	Si	Si	Si	Si	P	P	P	P	S	S	S	S	Cl	Cl	Cl	Cl	K	K	K	K	Ca	Ca	Ca	Ca	Ti	Ti	Ti	Ti	Mn	Mn	Mn	Mn	Fe	Fe	Fe	Fe	Cu	Cu	Cu	Cu	Zn	Zn	Zn	Zn	Sr	Sr	Sr	Sr	Zr	Zr	Zr	Zr	Nb	Nb	Nb	Nb	Mo	Mo	Mo	Mo	Pb	Pb	Pb	Pb	
Dimension			cm²/g	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	
JP.E1.1.0-10.04	TQ Powders	7/19/2018 6:51:29 PM	9.1058	< 0.0020	(0.0)	4.7123	0.0020	13.09	0.03	718.1619	0.0065	26.75	0.04	2747.3521	0.00001	0.02493	0.00080	6.8989	0.0016	0.02651	0.00057	9.6813	0.00048	0.00653	0.00033	5.7644	0.00061	0.02362	0.00027	56.6677	0.00020	0.00314	0.00009	16.8426	0.00016	3037	5	2720.2295	0.1	63.1	0.4	193.3106	0.4	16830	20	10417.1536	0.1	1.0	0.5	1.9010	0.7	6.8	0.3	17.4650	0.5	1.0	0.1	13.5003	0.2	217.4	1.0	469.5503	0.4	7.4	0.3	18.1620	0.7	0.8	0.1	5.0295	0.7	2.7	0.3	8.6003	0.4	
JP.E1.3.60-100.04	TQ Powders	7/19/2018 6:37:41 PM	9.2185	< 0.010	(0.0)	4.8180	0.010	16.91	0.04	886.3593	0.0045	21.75	0.03	2075.4173	0.00001	0.00887	0.00036	4.8624	0.0015	0.01085	0.00043	4.0673	0.00054	0.00452	0.00025	4.4854	0.00059	0.02269	0.00027	54.8639	0.00022	0.00221	0.00007	13.7655	0.00017	3941	6	3555.1748	0.1	87.9	0.5	270.2839	0.4	19020	20	11802.3686	0.1	2.3	0.5	4.1541	0.7	7.7	0.3	19.5398	0.5	1.2	0.1	15.6113	0.2	265.7	1.1	566.4696	0.3	9.8	0.3	22.9560	0.7	1.9	0.2	7.7624	0.9	3.7	0.3	11.3751	0.5	
JP.E1.4.40-60.04	TQ Powders	7/19/2018 6:23:52 PM	9.3025	< 0.011	(0.0052)	4.8689	0.011	15.90	0.04	855.5870	0.0051	23.53	0.03	2316.4027	0.00001	0.00636	0.00025	5.0473	0.0015	0.01204	0.00045	4.4801	0.00054	0.00440	0.00025	4.4068	0.00059	0.02119	0.00026	51.3822	0.00022	0.00202	0.00007	13.3526	0.00016	3908	6	3535.3788	0.1	77.4	0.5	238.4181	0.4	20240	20	12587.8488	0.1	1.9	0.5	3.4575	0.7	7.4	0.3	18.7897	0.5	1.2	0.1	15.5380	0.2	313.3	1.2	664.9088	0.1	11.2	0.3	25.7005	0.7	2.8	0.3	10.0461	0.9	2.9	0.3	8.7980	0.5	
JP.E1.2.60-100.04	TQ Powders	7/19/2018 6:10:03 PM	9.0672	< 0.0020	(0.0)	3.9504	0.0020	13.43	0.03	700.5370	0.0054	24.55	0.03	2378.1298	0.00001	0.00760	0.00032	4.4301	0.0015	0.01007	0.00042	3.6077	0.00051	0.00875	0.00032	7.0440	0.00057	0.01548	0.00022	36.1258	0.00020	0.00101	0.00005	7.1722	0.00015	2442	4	2106.9918	0.1	45.5	0.4	134.2743	0.4	13290	20	7947.3583	0.1	< 0.8	(0.8)	1.4256	0.8	6.4	0.3	16.3891	0.5	0.9	0.1	12.2121	0.2	249.1	1.1	534.5229	0.3	6.4	0.3	16.2372	0.7	1.8	0.2	7.7221	0.8	1.6	0.3	5.1640	0.4	
JP.E1.3.40-60.04	TQ Powders	7/19/2018 5:56:15 PM	9.1975	0.0447	0.0016	5.4227	0.010	16.35	0.04	846.5502	0.0045	21.79	0.03	2063.7628	0.00001	0.01486	0.00058	4.9214	0.0015	0.01275	0.00045	4.6944	0.00052	0.00257	0.00021	3.1906	0.00058	0.02291	0.00027	54.8075	0.00021	0.00170	0.00007	11.2933	0.00016	3619	5	3228.0180	0.1	70.3	0.4	213.8918	0.4	17890	20	10993.6258	0.1	1.8	0.5	3.3244	0.7	5.6	0.3	14.1718	0.5	1.0	0.1	12.9010	0.2	194.4	0.9	414.5026	0.4	8.4	0.3	20.0896	0.7	1.4	0.2	6.5748	0.8	2.7	0.3	8.4075	0.5	
JP.E1.1.60-100.04	TQ Powders	7/19/2018 5:42:26 PM	9.3953	< 0.0020	(0.0)	4.7621	0.0020	15.53	0.04	813.9574	0.0051	23.02	0.03	2200.9369	0.00001	0.00663	0.00027	4.6895	0.0015	0.00981	0.00041	3.5763	0.00053	0.00224	0.00019	2.9519	0.00058	0.02163	0.00026	50.6654	0.00021	0.00109	0.00005	8.7233	0.00016	3395	5	2952.6488	0.1	63.7	0.4	188.9293	0.4	18190	20	10903.3162	0.1	1.4	0.5	2.4471	0.7	6.4	0.3	15.9915	0.5	0.9	0.1	11.6009	0.2	287.5	1.1	602.3463	0.2	9.7	0.3	22.4574	0.7	3.3	0.3	11.2833	0.9	2.9	0.3	8.6705	0.5	
JP.E1.2.40-60.04	TQ Powders	7/19/2018 5:28:36 PM	9.3828	0.02170	0.00083	5.0956	0.010	17.48	0.04	902.8205	0.0037	20.25	0.03	1909.3609	0.00001	0.01066	0.00039	5.5930	0.0015	0.01339	0.00045	5.0541	0.00054	0.00338	0.00023	3.7691	0.00058	0.02637	0.00029	64.6217	0.00022	0.00117	0.00005	10.6733	0.00017	4406	6	4040.7774	0.1	83.9	0.5	261.8175	0.4	22750	30	14296.3561	0.1	1.2	0.5	2.2144	0.7	9.1	0.3	22.6946	0.5	1.5	0.1	19.0560	0.2	302.8	1.2	635.9623	0.1	11.2	0.3	25.7194	0.7	2.4	0.3	9.1401	0.9	3.9	0.3	11.8099	0.5	
JP.E1.1.40-60.04	TQ Powders	7/19/2018 5:14:48 PM	9.3943	0.0487	0.0018	5.4739	0.010	17.58	0.04	904.9293	0.0036	20.33	0.03	1899.0103	0.00001	< 0.00030	(0.0)	4.9803	0.00030	0.01293	0.00045	4.8094	0.00052	0.00280	0.00021	3.3539	0.00057	0.02350	0.00027	56.7331	0.00022	0.00182	0.00007	12.7088	0.00017	4481	6	4034.5323	0.1	79.7	0.5	244.1700	0.4	21130	20	13045.4010	0.1	1.5	0.5	2.6779	0.7	8.4	0.3	20.9391	0.5	1.4	0.1	18.6010	0.2	467.5	1.5	976.9103	0.1	11.2	0.3	25.4308	0.7	2.6	0.3	9.4537	1.0	3.4	0.3	10.1451	0.5	
JP.E1.4.20-40.04	TQ Powders	7/19/2018 5:00:57 PM	9.3367	0.01806	0.00068	5.0454	0.010	17.05	0.04	867.8346	0.0037	20.52	0.03	1899.3665	0.00001	0.00697	0.00024	5.8627	0.0014	0.01551	0.00047	5.6490	0.00051	0.00343	0.00023	3.7345	0.00058	0.02075	0.00026	49.2920	0.00022	0.00139	0.00006	10.1926	0.00016	3947	6	3485.4280	0.1	73.4	0.4	220.7531	0.4	18790	20	11409.5016	0.1	1.1	0.5	1.9403	0.7	6.3	0.3	15.6343	0.5	1.1	0.1	14.2019	0.2	375.3	1.3	787.4671	0.1	10.9	0.3	24.8472	0.7	3.6	0.3	12.1041	0.9	2.6	0.3	7.8324	0.5	
JP.E1.3.20-40.04	TQ Powders	7/19/2018 4:47:08 PM	9.2975	< 0.010	(0.0024)	4.8275	0.010	16.73	0.04	851.0693	0.0038	20.69	0.03	1920.7396	0.00001	0.00816	0.00029	5.6615	0.0014	0.01500	0.00046	5.6457	0.00051	0.00296	0.00022	3.4334	0.00059	0.02384	0.00027	56.6159	0.00022	0.00327	0.00009	17.5215	0.00017	3942	6	3488.6010	0.1	117.8	0.5	354.8355	0.4	18370	20	11180.0037	0.1	1.1	0.5	2.0129	0.7	6.5	0.3	16.2455	0.5	1.3	0.1	17.3943	0.2	342.1	1.2	720.9561	0.1	9.9	0.3	22.9097	0.7	1.9	0.2	7.9293	0.9	8.3	0.4	25.0393	0.5	
JP.E1.2.20-40.04	TQ Powders	7/19/2018 4:33:19 PM	9.0844	< 0.010	(0.0070)	4.8895	0.010	16.71	0.04	839.6655	0.0031	20.03	0.03	1850.9010	0.00001	0.01601	0.00057	5.5230	0.0014	0.01571	0.00047	5.7739	0.00050	0.00311	0.00022	3.5503	0.00058	0.02856	0.00029	68.5182	0.00020	0.00975	0.00014	43.3379	0.00016	3504	5	3144.3489	0.1	62.7	0.4	192.1893	0.4	17160	20	10609.5154	0.1	< 0.8	(0.8)	1.4949	0.8	6.1	0.3	15.6912	0.5	1.1	0.1	14.4302	0.2	224.9	1.0	480.2876	0.4	7.1	0.3	17.5959	0.7	1.5	0.2	6.9339	0.8	2.4	0.3	7.5151	0.4	
JP.E1.1.20-40.04	TQ Powders	7/19/2018 4:19:32 PM	9.2011	< 0.0020	(0.0)	3.5891	0.0020	15.00	0.04	757.7082	0.0047	21.80	0.03	2036.8608	0.00001	0.00732	0.00031	4.3794	0.0015	0.01093	0.00049	3.9452	0.00050	0.00311	0.00022	3.5048	0.00058	0.02001	0.00025	46.9763	0.00021	0.00297	0.00009	15.5636	0.00016	3016	5	2631.4075	0.1	56.7	0.4	168.9163	0.4	16140	20	9726.4018	0.1	< 0.5	(0.5)	0.8224	0.5	5.9	0.3	15.0139	0.5	1.0	0.1	12.7774	0.2	250.7	1.1	531.4873	0.3	8.0	0.3	19.1137	0.7	2.8	0.2	9.9581	0.8	1.9	0.3	5.7869	0.4	
JP.E2.2.40-60.04	TQ Powders	7/19/2018 3:56:21 PM	8.8513	0.0707	0.0024	5.8007	0.0097	18.40	0.04	958.7533	0.0034	20.42	0.03	1898.1980	0.00001	0.01360	0.00048	5.4699	0.0014	0.01068	0.00042	3.9847	0.00050	0.00339	0.00022	3.7319	0.00058	0.02214	0.00027	53.2541	0.00023	0.00173	0.00008	10.1987	0.00017	4892	7	4383.2984	0.1	52.6	0.4	160.1409	0.4	12880	20	7933.2805	0.1	6.3	0.5	11.8372	0.7	7.0	0.3	18.4021	0.5	3.2	0.1	44.9751	0.2	245.3	1.0	539.0427	0.3	12.7	0.3	29.6722	0.7	3.0	0.3	10.7590	0.8	3.3	0.3	10.5242	0.4	
JP.E2.1.40-60.04	TQ Powders	7/19/2018 3:42:30 PM	8.8652	0.0792	0.0027	5.9591	0.010	17.56	0.04	952.0747	0.0047	22.53	0.03	2183.4297	0.00001	0.01476	0.00053	5.5945	0.0015	0.01612	0.00047	6.0031	0.00049	0.01138	0.00035	9.0077	0.00058	0.02990	0.00031	72.5678	0.00023	0.00253	0.00009	13.6657	0.00018	5878	7	5330.1073	0.1	66.6	0.4	204.4333	0.4	13390	20	8316.9211	0.1	6.3	0.5	11.7840	0.7	9.8	0.3	25.8923	0.5	3.6	0.1	50.1911	0.2	237.8	1.0	524.5069	0.3	13.6	0.3	31.6874	0.7	1.8	0.2	7.8456	0.8	2.7	0.3	8.7187	0.4	
JP.E2.4.20-40.04	TQ Powders	7/19/2018 3:28:41 PM	8.9285	0.0363	0.0013	5.3267	0.0099	15.66	0.04	829.8441	0.0050	23.39	0.03	2243.3270	0.00001	0.02673	0.00089	6.0881	0.0015	0.01642	0.00046	5.9793	0.00046	0.00483	0.00025	4.6026	0.00057	0.02466	0.00028	57.6927	0.00023	0.00494	0.00012	21.7530	0.00018	5382	7	4672.0748	0.1	58.6	0.4	172.2417	0.4	10370	20	6187.1591	0.1	4.9	0.5	9.0385	0.7	9.0	0.3	23.4863	0.5	2.3	0.1	31.5656	0.2	135.0	0.8	294.1588	0.5	7.7	0.3	19.0004	0.7	1.5	0.2	6.8948	0.7	4.0	0.3	12.7864	0.4	
JP.E2.3.20-40.04	TQ Powders	7/19/2018 3:14:53 PM	8.8245	0.0547	0.0019	5.5914	0.010	16.33	0.04	877.1864	0.0049	23.28	0.03	2262.6337	0.00001	0.01064	0.00037	5.8230	0.0015	0.01435	0.00044	5.4006	0.00049	0.00517	0.00027	4.8874	0.00059	0.02849	0.00030	68.2756	0.00022	0.00438	0.00011	20.5830	0.00018	4540	6	4064.6209	0.1	60.2	0.4	183.3349	0.4	12210	20	7526.4045	0.1	6.7	0.5	12.5207	0.7	8.7	0.3	23.0102	0.5	3.2	0.1	45.1008	0.2	307.8	1.2	677.7537	0.1	12.4	0.3	29.0890	0.7	2.6	0.3	9.9013	0.9	6.0	0.3	19.1297	0.4	
JP.E2.2.20-40.04	TQ Powders	7/19/2018 3:01:03 PM	8.8864	0.0557	0.0020	5.5946	0.0097	17.19	0.04	902.0056	0.0036	21.62	0.03	2041.1262	0.00001	0.01687	0.00059	5.6758	0.0014	0.01491	0.00046	5.4511	0.00049	0.00765	0.00030	6.4745	0.00057	0.02410	0.00028	57.5356	0.00022	0.00298	0.00010	14.9955	0.00017	4861	7	4323.1065	0.1	58.7	0.4	177.1522	0.4	12530	20	7664.0880	0.1	4.4	0.5	8.1894	0.7	8.9	0.3	23.4413	0.5	2.8	0.1	38.4518	0.2	221.4	1.0	484.8001	0.4	10.8	0.3	25.3866	0.7	1.6	0.2	7.0849	0.8	1.9	0.3	6.1672	0.4	
JP.E2.1.20-40.04	TQ Powders	7/19/2018 2:47:14 PM	8.9645	0.0423	0.0016	5.4088	0.010	17.13	0.04	908.5138	0.0048	22.13	0.03	2110.9626	0.00001	0.02434	0.00075	6.6678	0.0014	0.01714	0.00047	6.3421	0.00048	0.00519	0.00026	4.8952	0.00058	0.02475	0.00029	59.2607	0.00023	0.00284	0.00010	14.6766	0.00018	5700	7	5080.4406	0.1	77.5	0.5	233.8475	0.5	13310	20	8134.0153	0.1	6.0	0.5	11.0890	0.7	9.2	0.3	23.9389	0.5	3.0	0.1	41.1359	0.2	203.8	1.0	445.0667	0.4	12.0	0.3	28.1206	0.7	3.0	0.2	10.7230	0.8	4.1	0.3	12.8198	0.4	
JP.E1.4.60-100.04	TQ Powders	7/19/2018 2:33:26 PM	9.0688	< 0.011	(0.0)	4.8210	0.011	16.35	0.04	863.0740	0.0050	22.19	0.03	2150.5122	0.00001	0.00793	0.00033	4.6401	0.0015	0.01124	0.00044	4.2116	0.00054	0.00286	0.00022	3.4214	0.00060	0.01988	0.00025	48.8620	0.00021	0.00166	0.00006	11.6642	0.00016	3664	5	3363.9791	0.1	75.0	0.4	234.9349	0.4	18730	20	11839.3178	0.1	2.3	0.5	4.2694	0.7	6.4	0.3	16.5504	0.5	1.3	0.1	17.5635	0.2	255.7	1.1	552.7418	0.3	9.8	0.3	23.1523	0.7	2.0	0.2	8.2153	0.8	2.3	0.3	7.1639	0.5	
BO.P.2.20-40.16	TQ Powders	7/19/2018 2:19:35 PM	12.4797	< 0.013	(0.0067)	4.8827	0.013	17.80	0.04	902.2663	0.0018	17.79	0.03	1731.9236	0.00001	0.01462	0.00054	6.9466	0.0017	0.03207	0.00068	12.6724	0.00066	0.00106	0.00013	2.2826	0.00064	0.01891	0.00027	50.6157	0.00028	0.00487	0.00009	39.8788	0.00019	9722	10	9757.1258	0.1	93.7	0.5	312.9652	0.4	70520	60	43872.5274	0.1	21.0	0.9	27.9211	1.1	24.6	0.6	46.4680	0.7	5.6	0.2	52.0361	0.3	463.5	1.7	730.0652	0.1	30.4	0.5	49.2255	0.9	3.7	0.3	10.2687	1.2	8.7	0.5	18.6141	0.7	
BO.P.3.20-40.16	TQ Powders	7/19/2018 2:05:40 PM	11.9498	0.0543	0.0021	5.4773	0.013	17.75	0.04	878.2058	0.0017	18.76	0.03	1785.3633	0.00001	0.01440	0.00048	7.5161	0.0017	0.02895	0.00065	11.2379	0.00063	0.00167	0.00018	2.6851	0.00064	0.01973	0.00027	51.5439	0.00028	0.01091	0.00014	62.9007	0.00019	9704	10	9515.2771	0.1	98.4	0.5	322.0295	0.4	60880	60	37108.2463	0.1	19.0	0.8	26.2172	1.0	24.6	0.5	48.2342	0.7	5.5	0.2	53.0466	0.3	519.5	1.7	839.7642	0.1	28.9	0.5	47.8692	0.9	2.4	0.3	7.8804	1.2	10.0	0.5	22.0293	0.7	
BO.P.4.20-40.16	TQ Powders	7/19/2018 1:51:46 PM	11.7573	0.0544	0.0021	5.4990	0.012	17.40	0.04	884.6193	0.0016	18.58	0.03	1812.3865	0.00001	0.01303	0.00042	7.8938	0.0017	0.02838	0.00064	11.2230	0.00063	0.00092	0.00012	2.1802	0.00063	0.02166	0.00028	57.6042	0.00028	0.02750	0.00021	137.6615	0.00019	9692	10	9678.6469	0.1	106.1	0.5	353.3471	0.4	59990	60	37289.5031	0.1	18.3	0.8	25.7118	1.0	27.9	0.6	55.4995	0.7	6.2	0.2	61.5458	0.3	566.3	1.8	932.2617	0.1	30.6	0.5	51.6335	0.9	4.6	0.4	12.3763	1.3	9.1	0.5	20.4537	0.7	
BO.P.1.60-100.16	TQ Powders	7/19/2018 1:37:50 PM	12.2513	0.01450	0.00061	4.9794	0.013	17.79	0.04	891.2910	0.0018	18.08	0.03	1739.7277	0.00001	0.01273	0.00046	6.8768	0.0017	0.03489	0.00070	13.6278	0.00064	0.00905	0.00035	7.9006	0.00064	0.01633	0.00026	43.3715	0.00029	0.00241	0.00006	27.5031	0.00019	10030	10	9965.9283	0.1	99.1	0.5	327.9418	0.4	66260	60	40815.8754	0.1	20.3	0.8	27.3308	1.0	27.1	0.6	51.9873	0.7	5.4	0.2	50.8626	0.3	489.1	1.7	777.5674	0.1	29.9	0.5	48.6373	0.9	5.0	0.4	12.7330	1.2	8.1	0.5	17.6082	0.7	
BO.P.3.60-100.16	TQ Powders	7/19/2018 1:23:55 PM	12.0590	0.0314	0.0013	5.1858	0.013	18.34	0.04	898.9106	0.0016	18.62	0.03	1749.3919	0.00001	0.01491	0.00051	7.2441	0.0017	0.03577	0.00070	13.6649	0.00062	0.00064	0.00009	1.9684	0.00058	0.01608	0.00026	41.8254	0.00029	0.00125	0.00004	20.8094	0.00019	9935	10	9674.2394	0.1	94.0	0.5	305.5176	0.4	61660	60	37294.4712	0.1	18.3	0.8	24.9553	1.0	23.5	0.5	45.5314	0.7	5.2	0.2	50.4478	0.3	489.5	1.7	784.8459	0.1	29.9	0.5	49.1382	0.9	3.3	0.3	9.5853	1.2	7.2	0.5	15.8233	0.7	
BO.P.4.40-60.16	TQ Powders	7/19/2018 1:03:46 PM	11.8356	0.0611	0.0024	5.6018	0.012	17.51	0.04	905.9034	0.0016	18.23	0.03	1802.3693	0.00001	0.01446	0.00046	7.9638	0.0017	0.02723	0.00063	10.9702	0.00063	0.00180	0.00018	2.8218	0.00063	0.02032	0.00027	54.7444	0.00028	0.03211	0.00023	160.5591	0.00019	9958	10	10053.0444	0.1	97.8	0.5	328.6325	0.4	62050	60	38990.1091	0.1	20.5	0.8	28.7152	1.0	23.9	0.5	47.4219	0.7	6.3	0.2	61.9605	0.3	543.9	1.8	895.6957	0.1	30.7	0.5	51.5956	0.9	4.2	0.4	11.4764	1.2	11.8	0.5	26.4315	0.7	
BO.P.3.40-60.16	TQ Powders	7/19/2018 12:49:50 PM	11.9935	0.0381	0.0015	5.2907	0.013	17.75	0.04	902.9771	0.0017	18.21	0.03	1772.1534	0.00001	0.01464	0.00049	7.5841	0.0017	0.03060	0.00066	12.1046	0.00063	0.00077	0.00011	2.0738	0.00063	0.02001	0.00027	53.3495	0.00028	0.00719	0.00011	48.2794	0.00019	9778	10	9783.7753	0.1	98.2	0.5	327.3098	0.4	63400	60	39441.5187	0.1	19.7	0.8	27.1646	1.0	25.7	0.6	50.3560	0.7	5.5	0.2	53.1459	0.3	514.3	1.7	835.7723	0.1	30.9	0.5	51.1898	0.9	4.2	0.4	11.2890	1.2	9.6	0.5	21.1488	0.7	
BO.P.1.20-40.16	TQ Powders	7/19/2018 12:35:56 PM	12.0046	0.0438	0.0017	5.3637	0.013	17.76	0.04	904.3622	0.0017	18.36	0.03	1787.6810	0.00001	0.01544	0.00050	7.8956	0.0017	0.03154	0.00067	12.5061	0.00063	0.00302	0.00023	3.6688	0.00064	0.02065	0.00028	54.9176	0.00028	0.01026	0.00013	61.8125	0.00019	9759	10	9740.5923	0.1	101.8	0.5	338.4864	0.4	63300	60	39321.0447	0.1	19.5	0.8	26.9001	1.0	24.0	0.6	46.9040	0.7	4.8	0.2	46.2318	0.3	532.8	1.8	864.9454	0.1	30.5	0.5	50.5006	0.9	4.5	0.4	11.8811	1.2	12.2	0.5	26.9872	0.7	
BO.P.1.40-60.16	TQ Powders	7/19/2018 12:22:00 PM	12.1377	0.0562	0.0022	5.5423	0.012	17.77	0.04	925.1937	0.0017	17.70	0.03	1756.3518	0.00001	0.01601	0.00055	7.4824	0.0017	0.03163	0.00067	12.7923	0.00064	0.00144	0.00016	2.5669	0.00064	0.02004	0.00027	54.4084	0.00028	0.00533	0.00009	41.7363	0.00019	9657	10	9832.2392	0.1	95.9	0.5	325.1480	0.4	67250	60	42608.3996	0.1	19.7	0.8	26.9656	1.0	23.6	0.6	45.8080	0.7	5.3	0.2	50.6766	0.3	475.7	1.7	769.0204	0.1	29.9	0.5	49.1227	0.9	4.2	0.4	11.3828	1.2	12.4	0.5	27.3153	0.7	
It.E2.4.60-100.04	TQ Powders	7/19/2018 12:08:07 PM	12.7719	0.0905	0.0034	6.0082	0.012	22.92	0.05	1194.2868	0.00082	8.582	0.021	813.7172	0.0020	0.02545	0.00066	10.6110	0.0016	0.01950	0.00058	8.5950	0.00068	0.00098	0.00013	2.3014	0.00062	0.02050	0.00029	60.7120	0.00032	0.00051	0.00001	25.3833	0.00021	15570	10	17212.8574	0.1	100.6	0.5	359.7457	0.4	80780	70	53107.1991	0.1	4.9	0.8	6.3889	1.2	17.2	0.6	31.8439	0.8	15.6	0.2	141.8619	0.3	609.4	1.9	946.2443	0.1	55.1	0.7	85.0009	1.0	7.7	0.5	17.8716	1.3	11.0	0.9	23.2297	0.8	
It.E2.3.60-100.04	TQ Powders	7/19/2018 11:54:13 AM	12.6112	0.0769	0.0029	5.8194	0.012	22.88	0.05	1186.6106	0.00063	8.506	0.021	804.0126	0.0020	0.02496	0.00065	10.4275	0.0015	0.01959	0.00057	8.6483	0.00068	0.00193	0.00019	3.0445	0.00061	0.02058	0.00029	60.9545	0.00032	0.00128	0.00003	28.7023	0.00021	15340	10	16972.0471	0.1	97.9	0.5	350.8288	0.4	78770	70	51824.8923	0.1	4.7	0.8	6.2089	1.1	16.6	0.6	31.2013	0.8	15.4	0.2	141.4764	0.3	596.4	1.9	932.3975	0.1	54.0	0.7	83.8148	1.0	8.7	0.5	19.8301	1.3	11.7	0.9	24.9639	0.8	
It.E2.2.60-100.04	TQ Powders	7/19/2018 11:40:19 AM	12.6257	0.0756	0.0029	5.8145	0.012	22.69	0.05	1190.7778	0.00092	8.338	0.021	797.4200	0.0020	0.02426	0.00063	10.5961	0.0015	0.01994	0.00057	8.8878	0.00067	0.00234	0.00020	3.3948	0.00061	0.02005	0.00029	60.0821	0.00032	0.00098	0.00003	27.7085	0.00021	15440	10	17267.5420	0.1	101.2	0.5	366.1862	0.4	79850	70	53048.6757	0.1	5.7	0.8	7.5652	1.2	16.8	0.6	31.4403	0.8	14.4	0.2	133.0675	0.3	622.3	1.9	973.9251	0.1	53.9	0.7	84.0234	1.0	8.2	0.5	18.8159	1.3	11.5	0.9	24.4504	0.8	
It.E2.1.60-100.04	TQ Powders	7/19/2018 11:26:25 AM	12.8051	0.0944	0.0035	6.0360	0.013	23.21	0.05	1186.0084	0.00071	8.880	0.022	826.6194	0.0020	0.02726	0.00070	10.7084	0.0016	0.01967	0.00058	8.5517	0.00069	0.00252	0.00021	3.4738	0.00062	0.02028	0.00029	58.9555	0.00032	0.00057	0.00002	24.9627	0.00021	15380	10	16693.7495	0.1	101.8	0.5	358.3989	0.4	79800	70	51640.2535	0.1	5.4	0.8	7.0261	1.1	19.8	0.6	36.6207	0.8	15.2	0.2	137.6682	0.3	597.2	1.9	921.1793	0.1	54.6	0.7	83.9908	1.0	7.9	0.5	18.0006	1.3	13.0	0.9	27.2952	0.8	
It.E2.2.40-60.04	TQ Powders	7/19/2018 11:12:32 AM	12.5477	0.0948	0.0035	6.1103	0.012	22.24	0.05	1197.0060	0.00090	8.585	0.021	840.3802	0.0020	0.02569	0.00066	10.8409	0.0015	0.02135	0.00058	9.7046	0.00067	0.00116	0.00014	2.4688	0.00061	0.02065	0.00029	62.7538	0.00032	0.00094	0.00002	27.9487	0.00021	15380	10	17431.8492	0.1	102.1	0.5	374.0203	0.4	80070	70	54000.0349	0.1	4.4	0.8	5.8812	1.2	17.2	0.6	32.5425	0.8	15.3	0.2	141.9033	0.3	602.8	1.9	954.4318	0.1	55.2	0.7	86.8963	0.9	7.8	0.5	18.3464	1.3	14.3	0.9	30.7273	0.8	
It.E2.3.40-60.04	TQ Powders	7/19/2018 10:58:35 AM	12.4079	0.0592	0.0023	5.6123	0.012	21.98	0.05	1181.2463	0.00097	8.615	0.021	844.7805	0.0019	0.02597	0.00067	10.7437	0.0015	0.02040	0.00057	9.2647	0.00067	0.00284	0.00022	3.8259	0.00061	0.01997	0.00028	60.8580	0.00031	0.00119	0.00003	28.8867	0.00021	15190	10	17276.8871	0.1	98.5	0.5	362.1862	0.4	78470	70	53070.2196	0.1	5.2	0.8	7.0215	1.1	17.5	0.6	33.3306	0.8	15.0	0.2	141.0806	0.3	581.6	1.9	927.0120	0.1	55.0	0.7	86.6999	0.9	6.5	0.4	15.7102	1.3	12.1	0.9	26.3524	0.8	
It.E2.1.40-60.04	TQ Powders	7/19/2018 10:44:41 AM	12.5243	0.0817	0.0031	5.8822	0.012	22.44	0.05	1162.2065	0.00097	8.888	0.022	843.2986	0.0020	0.02688	0.00070	10.6066	0.0015	0.02694	0.00063	11.7608	0.00065	0.00325	0.00024	4.0792	0.00062	0.02167	0.00029	64.0689	0.00032	0.00059	0.00002	24.9214	0.00021	15100	10	16682.9797	0.1	100.2	0.5	359.3830	0.4	77560	70	51030.7414	0.1	4.0	0.8	5.3393	1.2	17.0	0.6	32.0781	0.8	14.9	0.2	138.2669	0.3	572.9	1.9	901.3083	0.1	52.9	0.7	82.7344	1.0	7.8	0.4	18.1265	1.3	10.4	0.9	22.4220	0.8	
It.E2.4.40-60.04	TQ Powders	7/19/2018 10:30:46 AM	12.4411	0.0682	0.0027	5.7226	0.012	21.99	0.05	1163.8423	0.0010	8.991	0.022	871.3203	0.0019	0.02344	0.00063	10.0814	0.0015	0.02270	0.00058	10.1535	0.00067	0.00078	0.00011	2.1541	0.00062	0.02126	0.00029	63.8432	0.00032	0.00240	0.00005	34.3555	0.00021	15030	10	16852.1081	0.1	97.9	0.5	355.9595	0.4	77660	70	51885.7914	0.1	4.6	0.8	6.2314	1.1	17.9	0.6	34.0729	0.8	15.2	0.2	141.6368	0.3	574.8	1.9	912.8856	0.1	52.4	0.7	82.8738	0.9	7.3	0.4	17.2499	1.3	12.9	0.9	27.9843	0.8	
