"","X","stand","depth","year","ID","N_pct","C_pct","CN_avgd","measured_in","Eval_Date","Mass_coef","Mass_g","Mg_pct","Mg_int","Al_pct","Al_int","Si_pct","Si_int","P_pct","P_int","S_pct","S_int","Cl_pct","Cl_int","K_pct","K_int","Ca_pct","Ca_int","Ti_ppm","Ti_int","Mn_ppm","Mn_int","Fe_ppm","Fe_int","Cu_ppm","Cu_int","Zn_ppm","Zn_int","Rb_ppm","Rb_int","Sr_ppm","Sr_int","Zr_ppm","Zr_int","Nb_ppm","Nb_int","Mo_ppm","Mo_int","Pb_ppm","Pb_int","P_ppm","Ca_ppm","K_ppm","Mg_ppm","Fe_pct","site","LU","position","rep","inc_from","inc_to","elt","avgBD","BDsd","C_new","N_new","newest","oldmeas"
"174",178,"Bp.E1",80,"16","Bp.E1.T.1.60-100.16",0.0958,1.257,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","T",1,60,100,"T",1.030509906,0.0197438327158636,1.257,0.0958,16,16
"175",179,"Bp.E1",80,"16","Bp.E1.L.3.60-100.16",0.1023,1.166,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","L",3,60,100,"L",1.030509906,0.0197438327158636,1.166,0.1023,16,16
"176",180,"Bp.E1",80,"16","Bp.E1.Ee2.2.60-100.16",0.0996,1.2797,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee2",2,60,100,"E",1.030509906,0.0197438327158636,1.2797,0.0996,16,16
"177",181,"Bp.E1",80,"16","Bp.E1.T.4.60-100.16",0.1154,1.2013,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","T",4,60,100,"T",1.030509906,0.0197438327158636,1.2013,0.1154,16,16
"178",182,"Bp.E1",80,"16","Bp.E1.T.3.60-100.16",0.0956,1.205,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","T",3,60,100,"T",1.030509906,0.0197438327158636,1.205,0.0956,16,16
"179",183,"Bp.E1",80,"16","Bp.E1.Ee1.4.60-100.16",0.1105,1.1713,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee1",4,60,100,"E",1.030509906,0.0197438327158636,1.1713,0.1105,16,16
"180",184,"Bp.E1",80,"16","Bp.E1.Ee2.1.60-100.16",0.0954,1.2457,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee2",1,60,100,"E",1.030509906,0.0197438327158636,1.2457,0.0954,16,16
"181",185,"Bp.E2",15,"04","Bp.E2.E.2.10-20.04",0.108,1.582,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",2,10,20,"E",0.99,NA,1.78965723548687,0.165208997786672,4,4
"182",186,"Bp.E2",15,"04","Bp.E2.E.1.10-20.04",0.115,2.176,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",1,10,20,"E",0.99,NA,2.43384729836434,0.173138620228386,4,4
"183",187,"Bp.E2",15,"04","Bp.E2.E.4.10-20.04",0.108,1.498,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",4,10,20,"E",0.99,NA,1.69855965083753,0.165208997786672,4,4
"184",188,"Bp.E2",15,"04","Bp.E2.E.3.10-20.04",0.111,1.752,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",3,10,20,"E",0.99,NA,1.97402139489625,0.168607407404549,4,4
"185",189,"Bp.E2",15,"16","Bp.E2.L.2.10-20.16",0.1024,1.80895,1,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","L",2,10,20,"L",1.063677919,0.152697496237466,1.80895,0.1024,16,16
"186",190,"Bp.E2",15,"16","Bp.E2.Ee1.1.10-20.16",0.175,3.23755,1,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee1",1,10,20,"E",1.063677919,0.152697496237466,3.23755,0.175,16,16
"187",191,"Bp.E2",15,"16","Bp.E2.Ee2.3.10-20.16",0.0901,1.8798,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee2",3,10,20,"E",1.063677919,0.152697496237466,1.8798,0.0901,16,16
"188",192,"Bp.E2",15,"16","Bp.E2.Ee2.4.10-20.16",0.088,2.3517,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee2",4,10,20,"E",1.063677919,0.152697496237466,2.3517,0.088,16,16
"189",193,"Bp.E2",15,"16","Bp.E2.Ee1.3.10-20.16",0.0836,1.8168,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee1",3,10,20,"E",1.063677919,0.152697496237466,1.8168,0.0836,16,16
"190",194,"Bp.E2",15,"16","Bp.E2.Ee1.4.10-20.16",0.1284,2.887,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee1",4,10,20,"E",1.063677919,0.152697496237466,2.887,0.1284,16,16
"191",195,"Bp.E2",15,"16","Bp.E2.T.1.10-20.16",0.22855,4.16175,1,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","T",1,10,20,"T",1.063677919,0.152697496237466,4.16175,0.22855,16,16
"192",196,"Bp.E2",15,"16","Bp.E2.T.4.10-20.16",0.1273,2.5529,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","T",4,10,20,"T",1.063677919,0.152697496237466,2.5529,0.1273,16,16
"193",197,"Bp.E2",15,"16","Bp.E2.Ee1.2.10-20.16",0.11985,1.7603,1,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee1",2,10,20,"E",1.063677919,0.152697496237466,1.7603,0.11985,16,16
"194",198,"Bp.E2",15,"16","Bp.E2.Ee2.2.10-20.16",0.1153,1.6839,1,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee2",2,10,20,"E",1.063677919,0.152697496237466,1.6839,0.1153,16,16
"195",199,"Bp.E2",15,"16","Bp.E2.T.3.10-20.16",0.1111,1.9441,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","T",3,10,20,"T",1.063677919,0.152697496237466,1.9441,0.1111,16,16
"196",200,"Bp.E2",15,"16","Bp.E2.T.2.10-20.16",0.1045,1.8733,1,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","T",2,10,20,"T",1.063677919,0.152697496237466,1.8733,0.1045,16,16
"197",201,"Bp.E2",15,"16","Bp.E2.Ee2.1.10-20.16",0.15605,2.8441,1,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee2",1,10,20,"E",1.063677919,0.152697496237466,2.8441,0.15605,16,16
"198",202,"Bp.E2",15,"16","Bp.E2.L.4.10-20.16",0.1094,2.1179,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","L",4,10,20,"L",1.063677919,0.152697496237466,2.1179,0.1094,16,16
"199",203,"Bp.E2",15,"16","Bp.E2.L.1.10-20.16",0.1601,2.9531,1,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","L",1,10,20,"L",1.063677919,0.152697496237466,2.9531,0.1601,16,16
"200",204,"Bp.E2",15,"16","Bp.E2.L.3.10-20.16",0.0994,1.6832,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","L",3,10,20,"L",1.063677919,0.152697496237466,1.6832,0.0994,16,16
"201",205,"Bp.E2",30,"04","Bp.E2.E.4.20-40.04",0.079,1.385,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",4,20,40,"E",1.09,NA,1.57601170958306,0.132357704813858,4,4
"202",206,"Bp.E2",30,"04","Bp.E2.E.2.20-40.04",0.086,1.215,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",2,20,40,"E",1.09,NA,1.39164755017368,0.140287327255572,4,4
"203",207,"Bp.E2",30,"04","Bp.E2.E.3.20-40.04",0.086,1.342,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",3,20,40,"E",1.09,NA,1.52937842220304,0.140287327255572,4,4
"204",208,"Bp.E2",30,"04","Bp.E2.E.1.20-40.04",0.068,1.257,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",1,20,40,"E",1.09,NA,1.43719634249835,0.119896869548308,4,4
"205",209,"Bp.E2",5,"04","Bp.E2.E.4.0-10.04",0.125,2.006,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",4,0,10,"E",0.92,NA,2.24948313895496,0.184466652287977,4,4
"206",210,"Bp.E2",5,"04","Bp.E2.E.3.0-10.04",0.125,1.837,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",3,0,10,"E",0.92,NA,2.06620347460094,0.184466652287977,4,4
"207",211,"Bp.E2",5,"04","Bp.E2.E.1.0-10.04",0.115,1.922,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",1,0,10,"E",0.92,NA,2.15838555430562,0.173138620228386,4,4
"208",212,"Bp.E2",5,"04","Bp.E2.E.2.0-10.04",0.12,2.091,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",2,0,10,"E",0.92,NA,2.34166521865965,0.178802636258181,4,4
"209",213,"Bp.E2",5,"16","Bp.E2.Ee2.1.0-10.16",0.144,3.2457,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee2",1,0,10,"E",0.985072575666667,0.109954909263035,3.2457,0.144,16,16
"210",214,"Bp.E2",5,"16","Bp.E2.Ee1.1.0-10.16",0.1483,3.1085,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee1",1,0,10,"E",0.985072575666667,0.109954909263035,3.1085,0.1483,16,16
"211",215,"Bp.E2",5,"16","Bp.E2.T.2.0-10.16",0.0758,1.798,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","T",2,0,10,"T",0.985072575666667,0.109954909263035,1.798,0.0758,16,16
"212",216,"Bp.E2",5,"16","Bp.E2.L.1.0-10.16",0.1199,2.8533,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","L",1,0,10,"L",0.985072575666667,0.109954909263035,2.8533,0.1199,16,16
"213",217,"Bp.E2",50,"04","Bp.E2.E.4.40-60.04",0.061,1.003,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",4,40,60,"E",1.19333333333333,0.0750555349946514,1.16173459843964,0.111967247106594,4,4
"214",218,"Bp.E2",50,"04","Bp.E2.E.3.40-60.04",0.064,1.13,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",3,40,60,"E",1.19333333333333,0.0750555349946514,1.299465470469,0.115365656724471,4,4
"215",219,"Bp.E2",50,"04","Bp.E2.E.2.40-60.04",0.095,1.088,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",2,40,60,"E",1.19333333333333,0.0750555349946514,1.25391667814433,0.150482556109204,4,4
"216",220,"Bp.E2",50,"04","Bp.E2.E.1.40-60.04",0.075,1.088,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",1,40,60,"E",1.19333333333333,0.0750555349946514,1.25391667814433,0.127826491990022,4,4
"217",221,"Bp.E2",50,"16","Bp.E2.Ee1.1.40-60.16",0.0794,2.0589,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee1",1,40,60,"E",1.16130534466667,0.0276302937598656,2.0589,0.0794,16,16
"218",222,"Bp.E2",50,"16","Bp.E2.T.1.40-60.16",0.0737,1.9242,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","T",1,40,60,"T",1.16130534466667,0.0276302937598656,1.9242,0.0737,16,16
"219",223,"Bp.E2",50,"16","Bp.E2.L.1.40-60.16",0.0888,2.2179,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","L",1,40,60,"L",1.16130534466667,0.0276302937598656,2.2179,0.0888,16,16
"220",224,"Bp.E2",50,"16","Bp.E2.Ee2.1.40-60.16",0.0851,2.1646,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","Ee2",1,40,60,"E",1.16130534466667,0.0276302937598656,2.1646,0.0851,16,16
"221",225,"Bp.E2",80,"04","Bp.E2.E.3.60-100.04",0.057,0.834,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",3,60,100,"E",1.1,NA,0.97845493408561,0.107436034282758,4,4
"222",226,"Bp.E2",80,"04","Bp.E2.E.1.60-100.04",0.064,0.777,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",1,60,100,"E",1.1,NA,0.916638715930701,0.115365656724471,4,4
"223",227,"Bp.E2",80,"04","Bp.E2.E.4.60-100.04",0.053,0.834,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",4,60,100,"E",1.1,NA,0.97845493408561,0.102904821458921,4,4
"224",228,"Bp.E2",80,"04","Bp.E2.E.2.60-100.04",0.078,0.664,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp","E","E",2,60,100,"E",1.1,NA,0.794090774676232,0.131224901607899,4,4
"225",229,"Eu.E2",15,"16","Eu.E2.Ee1.1.10-20.16",0.0688,1.4764,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eu","E","Ee1",1,10,20,"E",1.47001490433333,0.144970936829277,1.4764,0.0688,16,16
"226",230,"Eu.E2",15,"16","Eu.E2.Ee1.4.10-20.16",0.0674,1.2102,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eu","E","Ee1",4,10,20,"E",1.47001490433333,0.144970936829277,1.2102,0.0674,16,16
"227",231,"Eu.E2",15,"16","Eu.E2.Ee2.4.10-20.16",0.101,1.9434,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eu","E","Ee2",4,10,20,"E",1.47001490433333,0.144970936829277,1.9434,0.101,16,16
"228",232,"Eu.E2",15,"16","Eu.E2.Ee2.2.10-20.16",0.0656,1.2266,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eu","E","Ee2",2,10,20,"E",1.47001490433333,0.144970936829277,1.2266,0.0656,16,16
"229",233,"Eu.E2",15,"16","Eu.E2.Ee2.3.10-20.16",0.0608,1.2052,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eu","E","Ee2",3,10,20,"E",1.47001490433333,0.144970936829277,1.2052,0.0608,16,16
"230",234,"Eu.E2",15,"16","Eu.E2.L.3.10-20.16",0.072,1.7015,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eu","E","L",3,10,20,"L",1.47001490433333,0.144970936829277,1.7015,0.072,16,16
